Date,Open,High,Low,Close,Adj Close,Volume
7/9/2017,21820.38086,21850.00977,21745.71094,21784.7793,21784.7793,333810000
8/9/2017,21764.42969,21846.63086,21731.11914,21797.78906,21797.78906,289400000
11/9/2017,21927.78906,22067.09961,21927.78906,22057.36914,22057.36914,312770000
12/9/2017,22090.56055,22134.57031,22087.08984,22118.85938,22118.85938,364580000
13/9/2017,22103.4707,22158.17969,22095.78906,22158.17969,22158.17969,291890000
14/9/2017,22144.96094,22216.43945,22135.25977,22203.48047,22203.48047,297780000
15/9/2017,22252.43945,22275.01953,22214.51953,22268.33984,22268.33984,527540000
18/9/2017,22297.91992,22355.61914,22283.34961,22331.34961,22331.34961,302740000
19/9/2017,22349.69922,22386.00977,22340.71094,22370.80078,22370.80078,295570000
20/9/2017,22351.38086,22413.25977,22314.67969,22412.58984,22412.58984,334560000
21/9/2017,22414.01953,22419.50977,22356.55078,22359.23047,22359.23047,287390000
22/9/2017,22334.07031,22364.31055,22299.58008,22349.58984,22349.58984,297140000
25/9/2017,22320.4707,22359.88086,22219.10938,22296.08984,22296.08984,332430000
26/9/2017,22322.0293,22369.34961,22279.51953,22284.32031,22284.32031,285990000
27/9/2017,22330.92969,22371.09961,22254.92969,22340.71094,22340.71094,342900000
28/9/2017,22306.83008,22394.74023,22288.9707,22381.19922,22381.19922,263010000
29/9/2017,22358.4707,22405.63086,22332.96094,22405.08984,22405.08984,274790000
2/10/2017,22423.4707,22559.38086,22416,22557.59961,22557.59961,268530000
3/10/2017,22564.44922,22646.32031,22562.90039,22641.66992,22641.66992,238830000
4/10/2017,22645.66992,22685.93945,22632.80078,22661.64063,22661.64063,235730000
5/10/2017,22669.08008,22777.03906,22655.14063,22775.39063,22775.39063,246400000
6/10/2017,22762.0293,22773.66992,22730.84961,22773.66992,22773.66992,221450000
9/10/2017,22779.73047,22803.36914,22739.38086,22761.07031,22761.07031,310770000
10/10/2017,22784.75977,22850.50977,22770.99023,22830.67969,22830.67969,319270000
11/10/2017,22827.65039,22872.89063,22821.66016,22872.89063,22872.89063,316000000
12/10/2017,22854.84961,22884.82031,22821.13086,22841.00977,22841.00977,291790000
13/10/2017,22876.42969,22905.33008,22855.92969,22871.7207,22871.7207,259560000
16/10/2017,22892.91992,22960.11914,22887.11914,22956.96094,22956.96094,247180000
17/10/2017,22952.41016,23002.19922,22948.23047,22997.43945,22997.43945,273090000
18/10/2017,23087.13086,23172.92969,23086.75,23157.59961,23157.59961,271870000
19/10/2017,23107.4707,23167.24023,23052.66992,23163.03906,23163.03906,350400000
20/10/2017,23205.17969,23328.83984,23201.7793,23328.63086,23328.63086,474380000
23/10/2017,23348.94922,23368.36914,23273.96094,23273.96094,23273.96094,456830000
24/10/2017,23346.7793,23485.25,23343.23047,23441.75977,23441.75977,406850000
25/10/2017,23431.08984,23451.50977,23251.10938,23329.46094,23329.46094,399560000
26/10/2017,23380.89063,23459.83984,23380.89063,23400.85938,23400.85938,370600000
27/10/2017,23419.16016,23449.40039,23353.16016,23434.18945,23434.18945,518870000
30/10/2017,23405.75,23428.75,23327.86914,23348.74023,23348.74023,436900000
31/10/2017,23369.2207,23406.34961,23334.39063,23377.24023,23377.24023,388050000
1/11/2017,23442.90039,23517.71094,23388.91016,23435.00977,23435.00977,361260000
2/11/2017,23463.24023,23531.38086,23350.98047,23516.25977,23516.25977,348040000
3/11/2017,23549.58984,23557.06055,23481.57031,23539.18945,23539.18945,312250000
6/11/2017,23533.96094,23574.85938,23520.75,23548.41992,23548.41992,325190000
7/11/2017,23574.0293,23602.11914,23484.18945,23557.23047,23557.23047,285080000
8/11/2017,23542.59961,23575,23510.56055,23563.35938,23563.35938,264670000
9/11/2017,23492.08984,23516.74023,23310.01953,23461.93945,23461.93945,305440000
10/11/2017,23432.71094,23452.19922,23392.96094,23422.21094,23422.21094,351280000
13/11/2017,23367.4707,23461.67969,23343.33984,23439.69922,23439.69922,491260000
14/11/2017,23388.40039,23414.08008,23271.57031,23409.4707,23409.4707,561330000
15/11/2017,23334.58984,23344.99023,23242.75,23271.2793,23271.2793,404300000
16/11/2017,23365.33984,23492.18945,23365.33984,23458.35938,23458.35938,402020000
17/11/2017,23433.76953,23433.76953,23356.00977,23358.24023,23358.24023,386000000
20/11/2017,23370.71094,23456.88086,23360.58008,23430.33008,23430.33008,315330000
21/11/2017,23500.15039,23617.80078,23500.15039,23590.83008,23590.83008,329650000
22/11/2017,23597.24023,23605.76953,23507.60938,23526.17969,23526.17969,268760000
24/11/2017,23552.75,23599.17969,23551.58984,23557.99023,23557.99023,118610000
27/11/2017,23552.85938,23638.91992,23545.01953,23580.7793,23580.7793,296320000
28/11/2017,23625.18945,23849.60938,23617.10938,23836.71094,23836.71094,319240000
29/11/2017,23883.25977,23959.75977,23872.58984,23940.67969,23940.67969,401410000
30/11/2017,24013.80078,24327.82031,24013.80078,24272.34961,24272.34961,488200000
1/12/2017,24305.40039,24322.06055,23921.90039,24231.58984,24231.58984,417910000
4/12/2017,24424.10938,24534.03906,24288.18945,24290.05078,24290.05078,424250000
5/12/2017,24335.00977,24349.74023,24155.2793,24180.64063,24180.64063,371190000
6/12/2017,24171.90039,24229.34961,24134.49023,24140.91016,24140.91016,312720000
7/12/2017,24116.59961,24262.88086,24101.24023,24211.48047,24211.48047,319060000
8/12/2017,24263.25977,24330.11914,24225.5,24329.16016,24329.16016,293590000
11/12/2017,24338.10938,24389.7207,24314.74023,24386.0293,24386.0293,300580000
12/12/2017,24452.96094,24552.9707,24443.83008,24504.80078,24504.80078,342220000
13/12/2017,24525.18945,24666.01953,24518.30078,24585.42969,24585.42969,325280000
14/12/2017,24631.00977,24672.48047,24508.66016,24508.66016,24508.66016,314780000
15/12/2017,24585.71094,24688.61914,24584.43945,24651.74023,24651.74023,635740000
18/12/2017,24739.56055,24876.07031,24739.56055,24792.19922,24792.19922,354880000
19/12/2017,24834.38086,24850.10938,24715.59961,24754.75,24754.75,335330000
20/12/2017,24838.08984,24852.43945,24697.10938,24726.65039,24726.65039,341790000
21/12/2017,24778.25977,24850.91016,24766.26953,24782.28906,24782.28906,339530000
22/12/2017,24764.03906,24784.15039,24717.50977,24754.06055,24754.06055,255140000
26/12/2017,24715.83984,24778.13086,24708.41992,24746.21094,24746.21094,208290000
27/12/2017,24766.51953,24789.51953,24731.67969,24774.30078,24774.30078,225890000
28/12/2017,24807.21094,24839.23047,24797.13086,24837.50977,24837.50977,200960000
29/12/2017,24849.63086,24871.66016,24719.2207,24719.2207,24719.2207,270760000
2/1/2018,24809.34961,24864.18945,24741.69922,24824.00977,24824.00977,341130000
3/1/2018,24850.44922,24941.91992,24825.55078,24922.67969,24922.67969,456790000
4/1/2018,24964.85938,25105.96094,24963.26953,25075.13086,25075.13086,403280000
5/1/2018,25114.91992,25299.78906,25112.00977,25295.86914,25295.86914,358020000
8/1/2018,25308.40039,25311.99023,25235.41016,25283,25283,341390000
9/1/2018,25312.05078,25439.7793,25308.41016,25385.80078,25385.80078,333490000
10/1/2018,25348.13086,25404.91992,25256.99023,25369.13086,25369.13086,341470000
11/1/2018,25398.59961,25575.41992,25396.18945,25574.73047,25574.73047,346830000
12/1/2018,25638.39063,25810.42969,25633.08008,25803.18945,25803.18945,376390000
16/1/2018,25987.61914,26086.11914,25702.99023,25792.85938,25792.85938,606520000
17/1/2018,25910.7793,26130.44922,25865.01953,26115.65039,26115.65039,522720000
18/1/2018,26149.55078,26153.41992,25947.32031,26017.81055,26017.81055,492780000
19/1/2018,25987.34961,26071.7207,25942.83008,26071.7207,26071.7207,585000000
22/1/2018,26025.32031,26215.23047,25974.65039,26214.59961,26214.59961,431200000
23/1/2018,26214.86914,26246.18945,26143.90039,26210.81055,26210.81055,433490000
24/1/2018,26282.07031,26392.80078,26106.93945,26252.11914,26252.11914,518790000
25/1/2018,26313.06055,26458.25,26259.7207,26392.78906,26392.78906,401390000
26/1/2018,26466.74023,26616.71094,26425.34961,26616.71094,26616.71094,477780000
29/1/2018,26584.2793,26608.90039,26435.33984,26439.48047,26439.48047,421000000
30/1/2018,26198.44922,26256.99023,26028.41992,26076.89063,26076.89063,448330000
31/1/2018,26268.16992,26338.0293,26050.98047,26149.39063,26149.39063,479130000
1/2/2018,26083.03906,26306.69922,26014.43945,26186.71094,26186.71094,410620000
2/2/2018,26061.78906,26061.78906,25490.66016,25520.96094,25520.96094,522880000
5/2/2018,25337.86914,25520.5293,23923.88086,24345.75,24345.75,714450000
6/2/2018,24085.16992,24946.23047,23778.74023,24912.76953,24912.76953,823940000
7/2/2018,24892.86914,25293.96094,24785.43945,24893.34961,24893.34961,504620000
8/2/2018,24902.30078,24903.67969,23849.23047,23860.46094,23860.46094,657500000
9/2/2018,23992.66992,24382.14063,23360.28906,24190.90039,24190.90039,735030000
12/2/2018,24337.75977,24765.16016,24290.48047,24601.26953,24601.26953,496610000
13/2/2018,24540.33008,24705.7207,24421.0293,24640.44922,24640.44922,374410000
14/2/2018,24535.82031,24925.94922,24490.35938,24893.49023,24893.49023,431160000
15/2/2018,25047.82031,25203.94922,24809.41992,25200.36914,25200.36914,416780000
16/2/2018,25165.93945,25432.41992,25149.25977,25219.38086,25219.38086,406730000
20/2/2018,25124.91016,25179.00977,24884.18945,24964.75,24964.75,421510000
21/2/2018,24988.06055,25267.99023,24792.99023,24797.7793,24797.7793,456070000
22/2/2018,24855.41016,25156.7207,24854.83008,24962.48047,24962.48047,378900000
23/2/2018,25050.50977,25313.91016,25028.73047,25309.99023,25309.99023,335420000
26/2/2018,25403.34961,25732.80078,25398.56055,25709.26953,25709.26953,473360000
27/2/2018,25735.7793,25800.34961,25407.83008,25410.0293,25410.0293,438390000
28/2/2018,25485.15039,25576.15039,25022.41992,25029.19922,25029.19922,451870000
1/3/2018,25024.03906,25185.34961,24442.56055,24608.98047,24608.98047,506280000
2/3/2018,24394.91016,24592.46094,24217.75977,24538.06055,24538.06055,437130000
5/3/2018,24471.31055,24961,24387.15039,24874.75977,24874.75977,383910000
6/3/2018,24965.89063,24995.24023,24708.41016,24884.11914,24884.11914,331770000
7/3/2018,24758.15039,24849.67969,24535.11914,24801.35938,24801.35938,394070000
8/3/2018,24853.41016,24950.49023,24703.05078,24895.21094,24895.21094,327300000
9/3/2018,25004.89063,25336.33008,25004.89063,25335.74023,25335.74023,371570000
12/3/2018,25372.43945,25449.15039,25152.01953,25178.60938,25178.60938,362580000
13/3/2018,25257.75,25376.40039,24947.5,25007.0293,25007.0293,447880000
14/3/2018,25086.9707,25130.11914,24668.83008,24758.11914,24758.11914,356830000
15/3/2018,24837.28906,25053.86914,24753.28906,24873.66016,24873.66016,316310000
16/3/2018,24877.33984,25031,24857.08984,24946.50977,24946.50977,654240000
19/3/2018,24893.68945,24893.68945,24453.14063,24610.91016,24610.91016,377990000
20/3/2018,24650.64063,24803.60938,24650.64063,24727.26953,24727.26953,342510000
21/3/2018,24723.49023,24977.65039,24655.40039,24682.31055,24682.31055,343230000
22/3/2018,24526.00977,24526.00977,23938.74023,23957.89063,23957.89063,439280000
23/3/2018,23995.17969,24108.4707,23509.06055,23533.19922,23533.19922,482550000
26/3/2018,23825.74023,24232.30078,23741.2207,24202.59961,24202.59961,479540000
27/3/2018,24276.61914,24446.2207,23708.73047,23857.71094,23857.71094,524480000
28/3/2018,23883.08008,24092.4707,23728.66992,23848.41992,23848.41992,530040000
29/3/2018,23949.17969,24314.30078,23928.13086,24103.10938,24103.10938,463550000
2/4/2018,24076.59961,24123.80078,23344.51953,23644.18945,23644.18945,509820000
3/4/2018,23698.33008,24044.34961,23664.33008,24033.35938,24033.35938,394130000
4/4/2018,23654.15039,24308.96094,23523.16016,24264.30078,24264.30078,388540000
5/4/2018,24313.91016,24622.25977,24313.91016,24505.2207,24505.2207,347790000
6/4/2018,24373.59961,24434.40039,23738.19922,23932.75977,23932.75977,395990000
9/4/2018,24037.51953,24373.17969,23954.83008,23979.09961,23979.09961,380790000
10/4/2018,24198.94922,24511.34961,24198.94922,24408,24408,368590000
11/4/2018,24274.18945,24366.57031,24150.86914,24189.44922,24189.44922,286360000
12/4/2018,24302.82031,24592.11914,24302.82031,24483.05078,24483.05078,336130000
13/4/2018,24582.82031,24646.44922,24243.74023,24360.14063,24360.14063,331890000
16/4/2018,24483.15039,24675.35938,24480.19922,24573.03906,24573.03906,305070000
17/4/2018,24681.78906,24858.9707,24681.78906,24786.63086,24786.63086,342410000
18/4/2018,24820.84961,24832.53906,24721.08984,24748.07031,24748.07031,302030000
19/4/2018,24711.30078,24762.48047,24557.0293,24664.89063,24664.89063,381110000
20/4/2018,24657.39063,24678.07031,24375.03906,24462.93945,24462.93945,537770000
23/4/2018,24488.07031,24536.89063,24328.53906,24448.68945,24448.68945,351030000
24/4/2018,24579.93945,24579.93945,23828.73047,24024.13086,24024.13086,468180000
25/4/2018,24070.19922,24146.33984,23823.08008,24083.83008,24083.83008,437100000
26/4/2018,24128.7207,24402.46094,24128.7207,24322.33984,24322.33984,390360000
27/4/2018,24342.14063,24359.38086,24194.44922,24311.18945,24311.18945,392810000
30/4/2018,24410.41016,24498.23047,24163.08008,24163.15039,24163.15039,416650000
1/5/2018,24117.28906,24117.28906,23808.18945,24099.05078,24099.05078,380070000
2/5/2018,24097.63086,24185.51953,23886.30078,23924.98047,23924.98047,385350000
3/5/2018,23836.23047,23996.15039,23531.31055,23930.15039,23930.15039,389240000
4/5/2018,23865.2207,24333.34961,23778.86914,24262.50977,24262.50977,329480000
7/5/2018,24317.66016,24479.44922,24263.41992,24357.32031,24357.32031,307670000
8/5/2018,24341.34961,24412.33984,24198.33984,24360.21094,24360.21094,344940000
9/5/2018,24399.17969,24586.48047,24323.86914,24542.53906,24542.53906,361580000
10/5/2018,24591.66016,24794.99023,24575.91016,24739.5293,24739.5293,304210000
11/5/2018,24758.64063,24868.65039,24717.5,24831.16992,24831.16992,274150000
14/5/2018,24879.36914,24994.18945,24862.51953,24899.41016,24899.41016,282860000
15/5/2018,24809.55078,24809.55078,24629.39063,24706.41016,24706.41016,301900000
16/5/2018,24722.32031,24801.18945,24672.78906,24768.92969,24768.92969,280810000
17/5/2018,24752.40039,24839.49023,24639.40039,24713.98047,24713.98047,314650000
18/5/2018,24707.7207,24774.9707,24664.86914,24715.08984,24715.08984,269700000
21/5/2018,24883.06055,25086.49023,24883.06055,25013.28906,25013.28906,308920000
22/5/2018,25047.55078,25064.99023,24812.06055,24834.41016,24834.41016,288200000
23/5/2018,24757.71094,24889.46094,24667.11914,24886.81055,24886.81055,399610000
24/5/2018,24877.35938,24877.35938,24605.90039,24811.75977,24811.75977,347050000
25/5/2018,24781.28906,24824.2207,24687.81055,24753.08984,24753.08984,257210000
29/5/2018,24606.58984,24635.17969,24247.83984,24361.44922,24361.44922,395810000
30/5/2018,24467.83008,24714.48047,24459.08984,24667.7793,24667.7793,324870000
31/5/2018,24620.78906,24620.78906,24352.15039,24415.83984,24415.83984,429740000
1/6/2018,24542.08984,24673.59961,24542.08984,24635.21094,24635.21094,315710000
4/6/2018,24727.55078,24859.36914,24722.14063,24813.68945,24813.68945,340400000
5/6/2018,24820.11914,24838.7793,24710.82031,24799.98047,24799.98047,306340000
6/6/2018,24854.14063,25146.46094,24854.14063,25146.39063,25146.39063,316090000
7/6/2018,25192.14063,25326.08984,25164.48047,25241.41016,25241.41016,357680000
8/6/2018,25209.28906,25325.63086,25165.69922,25316.5293,25316.5293,317510000
11/6/2018,25336.66992,25402.83008,25290.19922,25322.31055,25322.31055,276740000
12/6/2018,25346.82031,25364.36914,25247.03906,25320.73047,25320.73047,265750000
13/6/2018,25328.65039,25362.07031,25191.41992,25201.19922,25201.19922,329700000
14/6/2018,25254.65039,25332.5,25138.59961,25175.31055,25175.31055,341170000
15/6/2018,25116.71094,25130.82031,24894.38086,25090.48047,25090.48047,659370000
18/6/2018,24944.2793,25003.09961,24825.76953,24987.4707,24987.4707,337070000
19/6/2018,24763.58984,24763.58984,24567.75,24700.21094,24700.21094,376380000
20/6/2018,24771.16992,24804.75977,24628.39063,24657.80078,24657.80078,359520000
21/6/2018,24639.21094,24639.21094,24406.63086,24461.69922,24461.69922,349570000
22/6/2018,24526.9707,24663.17969,24526.9707,24580.89063,24580.89063,473970000
25/6/2018,24463.73047,24463.73047,24084.39063,24252.80078,24252.80078,439130000
26/6/2018,24281.89063,24384.21094,24241.2207,24283.10938,24283.10938,301130000
27/6/2018,24303.10938,24569.01953,24115.82031,24117.58984,24117.58984,313790000
28/6/2018,24064.18945,24308.16016,23997.21094,24216.05078,24216.05078,305020000
29/6/2018,24323.92969,24509.51953,24269.71094,24271.41016,24271.41016,329070000
2/7/2018,24161.5293,24319.41992,24077.56055,24307.17969,24307.17969,244110000
3/7/2018,24359.39063,24444.88086,24150.84961,24174.82031,24174.82031,160960000
5/7/2018,24285.82031,24372.80078,24177.43945,24356.74023,24356.74023,237670000
6/7/2018,24352.4707,24520.28906,24281.4707,24456.48047,24456.48047,219450000
9/7/2018,24519.19922,24796.51953,24518.42969,24776.58984,24776.58984,240580000
10/7/2018,24806.9707,24945.38086,24806.9707,24919.66016,24919.66016,235040000
11/7/2018,24789.48047,24815.16016,24663.82031,24700.44922,24700.44922,237370000
12/7/2018,24802.90039,24939.9707,24802.90039,24924.89063,24924.89063,233150000
13/7/2018,24926.07031,25043.21094,24890.06055,25019.41016,25019.41016,255520000
16/7/2018,25025.58008,25072.41016,24979.64063,25064.35938,25064.35938,231270000
17/7/2018,25033.91992,25155.39063,24989.60938,25119.89063,25119.89063,250450000
18/7/2018,25133.78906,25215.32031,25101.11914,25199.28906,25199.28906,252870000
19/7/2018,25139.15039,25154.16992,25052.61914,25064.5,25064.5,285760000
20/7/2018,25041.14063,25124.09961,24986.34961,25058.11914,25058.11914,274080000
23/7/2018,25036.90039,25081.44922,24983.33008,25044.28906,25044.28906,228820000
24/7/2018,25092.42969,25286.61914,25092.42969,25241.93945,25241.93945,274940000
25/7/2018,25183.69922,25432.86914,25113.55078,25414.09961,25414.09961,273670000
26/7/2018,25468.55078,25587.24023,25463.16016,25527.07031,25527.07031,297530000
27/7/2018,25520.51953,25580.2207,25370.07031,25451.06055,25451.06055,329680000
30/7/2018,25439.32031,25500.16016,25287.38086,25306.83008,25306.83008,296880000
31/7/2018,25345.21094,25490.98047,25345.21094,25415.18945,25415.18945,348700000
1/8/2018,25461.63086,25488.80078,25278.32031,25333.82031,25333.82031,315880000
2/8/2018,25256.44922,25360.48047,25120.07031,25326.16016,25326.16016,307700000
3/8/2018,25360.36914,25467.90039,25325.16992,25462.58008,25462.58008,239020000
6/8/2018,25437.42969,25540.01953,25381.38086,25502.17969,25502.17969,238990000
7/8/2018,25551.65039,25692.7207,25551.65039,25628.91016,25628.91016,239910000
8/8/2018,25615.7207,25634.10938,25557.48047,25583.75,25583.75,217770000
9/8/2018,25589.78906,25613.31055,25492.68945,25509.23047,25509.23047,214970000
10/8/2018,25401.18945,25401.18945,25222.88086,25313.14063,25313.14063,234480000
13/8/2018,25327.18945,25381.39063,25153.92969,25187.69922,25187.69922,219990000
14/8/2018,25215.68945,25339.50977,25201.86914,25299.91992,25299.91992,219210000
15/8/2018,25235.36914,25235.36914,24965.76953,25162.41016,25162.41016,295810000
16/8/2018,25294.9707,25607.33984,25294.9707,25558.73047,25558.73047,342430000
17/8/2018,25550.80078,25728.16016,25521.66016,25669.32031,25669.32031,284160000
20/8/2018,25727.69922,25790.16992,25716.41016,25758.68945,25758.68945,248570000
21/8/2018,25786.99023,25888.82031,25784.90039,25822.28906,25822.28906,241620000
22/8/2018,25825.06055,25836.16016,25722.42969,25733.59961,25733.59961,200480000
23/8/2018,25714.85938,25762.56055,25608.01953,25656.98047,25656.98047,213270000
24/8/2018,25688.58008,25826.05078,25688.58008,25790.34961,25790.34961,200330000
27/8/2018,25882.71094,26067.57031,25882.71094,26049.64063,26049.64063,220510000
28/8/2018,26092.69922,26122.24023,26037.84961,26064.01953,26064.01953,211470000
29/8/2018,26082.5293,26167.93945,26035.30078,26124.57031,26124.57031,214960000
30/8/2018,26099.00977,26104.36914,25934.80078,25986.91992,25986.91992,240440000
31/8/2018,25964.84961,26028.83008,25879.76953,25964.82031,25964.82031,273440000
4/9/2018,25916.07031,25971.76953,25805.94922,25952.48047,25952.48047,254600000
5/9/2018,25919.83984,26011.2207,25871.03906,25974.99023,25974.99023,289210000
6/9/2018,25973.01953,26073.67969,25880.83984,25995.86914,25995.86914,262380000
7/9/2018,25951.01953,26002.99023,25818.39063,25916.53906,25916.53906,281350000
10/9/2018,25991.91016,26039.96094,25854.13086,25857.07031,25857.07031,252170000
11/9/2018,25841.14063,26019.91992,25754.32031,25971.06055,25971.06055,265960000
12/9/2018,25989.07031,26145.7207,25929.42969,25998.91992,25998.91992,282770000
13/9/2018,26083.93945,26191.64063,26067.08008,26145.99023,26145.99023,260800000
14/9/2018,26169.56055,26211.10938,26068.28906,26154.66992,26154.66992,228640000
17/9/2018,26151.66016,26184.4707,26030.34961,26062.11914,26062.11914,230230000
18/9/2018,26076.21094,26317.33984,26076.21094,26246.96094,26246.96094,243000000
19/9/2018,26287.83984,26464.41016,26280.75977,26405.75977,26405.75977,251330000
20/9/2018,26519.39063,26697.49023,26519.39063,26656.98047,26656.98047,260480000
21/9/2018,26726.25,26769.16016,26680.36914,26743.5,26743.5,657620000
24/9/2018,26705.25,26709.93945,26548.67969,26562.05078,26562.05078,254850000
25/9/2018,26601.58008,26634.84961,26475.58008,26492.21094,26492.21094,234110000
26/9/2018,26536.85938,26606.08984,26349.33984,26385.2793,26385.2793,262620000
27/9/2018,26418.26953,26557.00977,26379.94922,26439.92969,26439.92969,226350000
28/9/2018,26407.66016,26515.75977,26383.57031,26458.31055,26458.31055,264030000
1/10/2018,26598.35938,26737.98047,26596.05078,26651.21094,26651.21094,238320000
2/10/2018,26648.91016,26824.7793,26627.66016,26773.93945,26773.93945,258290000
3/10/2018,26833.4707,26951.81055,26789.08008,26828.39063,26828.39063,280130000
4/10/2018,26784.08008,26793.82031,26471.60938,26627.48047,26627.48047,289600000
5/10/2018,26632.76953,26676.16016,26301.81055,26447.05078,26447.05078,267100000
8/10/2018,26399.44922,26529.34961,26223.08984,26486.7793,26486.7793,273020000
9/10/2018,26469.18945,26539.93945,26324.16016,26430.57031,26430.57031,282560000
10/10/2018,26441.73047,26487.86914,25567.09961,25598.74023,25598.74023,438200000
11/10/2018,25518.39063,25683.64063,24899.76953,25052.83008,25052.83008,522880000
12/10/2018,25407.63086,25467.55078,25000.83008,25339.99023,25339.99023,397510000
15/10/2018,25332.46094,25482.41992,25243.88086,25250.55078,25250.55078,287320000
16/10/2018,25351.5293,25817.67969,25351.5293,25798.41992,25798.41992,305800000
17/10/2018,25705.86914,25810.08984,25479.16016,25706.67969,25706.67969,298210000
18/10/2018,25645.56055,25691.46094,25236.00977,25379.44922,25379.44922,328020000
19/10/2018,25421.08984,25608.71094,25350.01953,25444.33984,25444.33984,350810000
22/10/2018,25492.14063,25561.33984,25236.05078,25317.41016,25317.41016,314940000
23/10/2018,25038.46094,25307.69922,24768.78906,25191.42969,25191.42969,436430000
24/10/2018,25172.88086,25306.23047,24533.18945,24583.41992,24583.41992,496400000
25/10/2018,24736.53906,25104.28906,24645.56055,24984.55078,24984.55078,439670000
26/10/2018,24770.25,24916.16016,24445.18945,24688.31055,24688.31055,505310000
29/10/2018,24818.98047,25040.58008,24122.23047,24442.91992,24442.91992,443850000
30/10/2018,24482.03906,24906.67969,24415.68945,24874.64063,24874.64063,470050000
31/10/2018,25008.82031,25336.55078,25008.82031,25115.75977,25115.75977,448930000
1/11/2018,25142.08008,25396.4707,25108.10938,25380.74023,25380.74023,383970000
2/11/2018,25443.59961,25578.98047,25078.7207,25270.83008,25270.83008,429480000
5/11/2018,25261.4707,25507.34961,25261.4707,25461.69922,25461.69922,334740000
6/11/2018,25452.83008,25651.85938,25444.90039,25635.00977,25635.00977,265450000
7/11/2018,25788.46094,26200.14063,25765.88086,26180.30078,26180.30078,361780000
8/11/2018,26139.58984,26277.82031,26081.90039,26191.2207,26191.2207,295650000
9/11/2018,26149.10938,26161.49023,25882.91016,25989.30078,25989.30078,324450000
12/11/2018,25959.33008,25966.71094,25340.50977,25387.17969,25387.17969,346910000
13/11/2018,25321.21094,25511.0293,25193.7793,25286.49023,25286.49023,339690000
14/11/2018,25388.08008,25501.28906,24935.82031,25080.5,25080.5,384240000
15/11/2018,25061.48047,25354.56055,24787.78906,25289.26953,25289.26953,392750000
16/11/2018,25242.34961,25510.23047,25147.80078,25413.2207,25413.2207,354460000
19/11/2018,25392.60938,25392.60938,24900.98047,25017.43945,25017.43945,358090000
20/11/2018,24618.67969,24707.25977,24368.98047,24465.64063,24465.64063,445920000
21/11/2018,24541.65039,24669.78906,24463.2793,24464.68945,24464.68945,289370000
23/11/2018,24336.40039,24408.80078,24268.74023,24285.94922,24285.94922,155940000
26/11/2018,24364.13086,24673.28906,24364.13086,24640.24023,24640.24023,306280000
27/11/2018,24557.01953,24750.73047,24416.0293,24748.73047,24748.73047,308250000
28/11/2018,24832.83984,25368.92969,24832.83984,25366.42969,25366.42969,362160000
29/11/2018,25343.65039,25479.03906,25202.78906,25338.83984,25338.83984,305110000
30/11/2018,25307.14063,25549.71094,25250.9707,25538.46094,25538.46094,482250000
3/12/2018,25779.57031,25980.21094,25670.50977,25826.42969,25826.42969,388480000
4/12/2018,25752.56055,25773.11914,25008.10938,25027.07031,25027.07031,418900000
6/12/2018,24737.41992,24951.00977,24242.2207,24947.66992,24947.66992,471690000
7/12/2018,24918.82031,25095.61914,24284.7793,24388.94922,24388.94922,398230000
10/12/2018,24360.94922,24500.81055,23881.36914,24423.25977,24423.25977,389690000
11/12/2018,24719.91016,24791.25977,24221.06055,24370.24023,24370.24023,342960000
12/12/2018,24509.08984,24828.28906,24509.08984,24527.26953,24527.26953,344330000
13/12/2018,24575.85938,24740.96094,24473.28906,24597.38086,24597.38086,299970000
14/12/2018,24408.03906,24431.14063,24033.78906,24100.50977,24100.50977,416940000
17/12/2018,23986.83008,24088.08008,23456.88086,23592.98047,23592.98047,466740000
18/12/2018,23769.13086,23927.76953,23516.01953,23675.64063,23675.64063,408070000
19/12/2018,23693.33008,24057.33984,23162.64063,23323.66016,23323.66016,503550000
20/12/2018,23224.11914,23282.19922,22644.31055,22859.59961,22859.59961,576700000
21/12/2018,22871.74023,23254.58984,22396.33984,22445.36914,22445.36914,900510000
24/12/2018,22317.2793,22339.86914,21792.19922,21792.19922,21792.19922,308420000
26/12/2018,21857.73047,22878.91992,21712.5293,22878.44922,22878.44922,433080000
27/12/2018,22629.06055,23138.89063,22267.41992,23138.82031,23138.82031,407940000
28/12/2018,23213.60938,23381.88086,22981.33008,23062.40039,23062.40039,336510000
31/12/2018,23153.93945,23333.17969,23118.30078,23327.46094,23327.46094,288830000
2/1/2019,23058.60938,23413.4707,22928.58984,23346.24023,23346.24023,321570000
3/1/2019,23176.39063,23176.39063,22638.41016,22686.2207,22686.2207,424240000
4/1/2019,22894.91992,23518.64063,22894.91992,23433.16016,23433.16016,396020000
7/1/2019,23474.25977,23687.74023,23301.58984,23531.34961,23531.34961,334200000
8/1/2019,23680.32031,23864.65039,23581.44922,23787.44922,23787.44922,317420000
9/1/2019,23844.26953,24084.71094,23703.16016,23879.11914,23879.11914,324570000
10/1/2019,23811.10938,24014.7793,23703.25,24001.91992,24001.91992,338150000
11/1/2019,23940.00977,23996.32031,23798.16016,23995.94922,23995.94922,262650000
14/1/2019,23880.5293,23964.90039,23765.24023,23909.83984,23909.83984,277560000
15/1/2019,23914.10938,24099.14063,23887.92969,24065.58984,24065.58984,291570000
16/1/2019,24139.91016,24288.60938,24119.7207,24207.16016,24207.16016,302830000
